ID,Type,Name,Faction,Cost,ATK,DEF,Rarity,Ability,Sets,ImageUrl
138,Creature,Pink Merwitch,UselessSwamp,2,2,8,Starter,Discard a card >>> Deal 1 damage to each opposing Creature. (Limit: Once per turn.),Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Pink_Merwitch.png
139,Creature,Rainbow Eyebat,NiceLands,1,1,4,Starter,"At the start of your turn, you heal 1 hit point for each different Landscape type you control. (Can't go over 25.)",Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Rainbow_Eyebat.png
140,Creature,Skeletal Hand,UselessSwamp,2,3,6,Starter,"FLOOP >>> Discard the top 3 cards of your deck. For each Spell discarded this way, target player discards a card.",Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Skeletal_Hand.png
141,Creature,Snakemint,NiceLands,1,1,7,Starter,"When Snakemint deals damage to an opposing player, you heal that many hit points. (Can't go over 25.)",Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Snakemint.png
142,Creature,Squatting Bald Man,UselessSwamp,1,2,7,Starter,Discard a card >>> Heal 1 damage from Squatting Bald Man.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Squatting_Bald_Man.png
143,Creature,Steakchop,UselessSwamp,1,4,4,Starter,"At the start of your turn, discard 2 cards or destroy Steakchop. (Discard after your free draw.)",Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Steakchop.png
144,Creature,Travelin' Skeleton,BluePlains,1,0,8,Starter,FLOOP >>> Swap Lanes with another one of your Creatures.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Travelin%27_Skeleton.png
145,Creature,Wall of Chocolate,NiceLands,2,1,9,Starter,"While Wall of Chocolate has no damage on it, it has +3 ATK.",Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Wall_of_Chocolate.png
146,Spell,Blue Candy,NiceLands,1,0,0,Starter,Heal up to 3 damage from target Creature you control.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Blue_Candy.png
147,Spell,Brief Power,Rainbow,0,0,0,Starter,Target Useless Swamp Creature you control has +2 ATK this turn.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Brief_Power.png
148,Spell,Falling Star,NiceLands,2,0,0,Starter,Your Creatures take no damage from opposing Creatures this turn.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Falling_Star.png
149,Spell,Green Candy,Rainbow,0,0,0,Starter,Heal or deal 1 damage to target Creature.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Green_Candy.png
150,Spell,Pants of Awesome,BluePlains,1,0,0,Starter,"Move target Creature you control to an empty Blue Plains Landscape you control, then draw a card.",Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Pants_of_Awesome.png
151,Spell,Piestorm,NiceLands,1,0,0,Starter,Each of your Creatures with no damage has +2 ATK this turn.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Piestorm.png
152,Spell,Ring of Fluffy,NiceLands,2,0,0,Starter,"Target Creature you control has +X ATK this turn, where X is the amount of Damage on it.",Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Ring_of_Fluffy.png
153,Spell,Strength Crystal,BluePlains,2,0,0,Starter,Target player draws 5 cards.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Strength_Crystal.png
154,Spell,Subliminal Strength,BluePlains,1,0,0,Starter,Target Creature you control has +2 ATK for each Spell you played this turn (including this one).,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Subliminal_Strength.png
155,Spell,Toilet of Doom,UselessSwamp,1,0,0,Starter,Target Creature you control has +1 ATK this turn for every 5 cards in your discard pile.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Toilet_of_Doom.png
156,Spell,Volcano,Rainbow,1,0,0,Starter,Destroy target Building. You may deal 3 damage to a Creature in that Lane. Flip your Landscape in that Lane face down.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Volcano.png
157,Building,Cave of Solitude,NiceLands,2,0,0,Starter,Discard a card >>> Your Creature in this Lane cannot be targeted or attacked until the start of your next turn.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Cave_of_Solitude.png
158,Building,Mausoleum,UselessSwamp,1,0,0,Starter,Your Creature in this Lane has +1 DEF for every 5 cards in your discard pile.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Mausoleum.png
159,Building,Night Tower,UselessSwamp,1,0,0,Starter,"FLOOP >>> If your opponent has no Creatures in this Lane, they discard a card.",Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Night_Tower.png
160,Building,Pyramidia,BluePlains,1,0,0,Starter,FLOOP >>> Pay 1 less action to replace your Creature in this Lane.,Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Pyramidia.png
161,Building,Windmill of Health,NiceLands,1,0,0,Starter,"While your Creature in this Lane has no damage on it, it has +2 ATK.",Princess Bubblegum Vs Lumpy Space Princess,https://www.carddweeb.com/CardImages/regular/Windmill_of_Health.png
162,Hero,Ice King,None,0,0,0,Starter,"The first time a Creature you control attacks down an empty Lane during each of your turns, it has +1 ATK.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/old/Ice_King.jpg
163,Hero,Marceline,None,0,0,0,Starter,Your Creatures with 5 or more Damage on them have +1 ATK.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/old/Marceline.jpg
164,Creature,Abdominal Snowman,IcyLands,1,3,2,Starter,+3 ATK while your opponent does not control a Creature in this Lane.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Abdominal_Snowman.png
165,Creature,Ban-She Princess,UselessSwamp,1,2,7,Starter,"When Ban-She Princess enters play, you may remove a token from an adjacent Landscape.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Ban-She_Princess.png
166,Creature,Ban-She Queen,UselessSwamp,2,3,9,Starter,"When Ban-She Queen enters play, you may remove a token from an adjacent Landscape.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Ban-She_Queen.png
167,Creature,Boarder Collie,IcyLands,1,1,7,Starter,"FLOOP >>> Move Boarder Collie to any of your empty Landscapes. If either Landscape in that Lane is frozen, gain 1 Action.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Boarder_Collie.png
168,Creature,Bog Ban-She Angel,UselessSwamp,2,2,7,Starter,Pay 1 Action >>> Move all damage on this Creature to target Creature.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Bog_Ban-She_Angel.png
169,Creature,Bog Bum,UselessSwamp,1,2,6,Starter,"If Bog Bum leaves play while ready, each opponent discards a random card.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Bog_Bum.png
170,Creature,Bog Frog Bomb,UselessSwamp,2,3,8,Starter,"If Bog Frog Bomb leaves play while ready, deal 2 damage to each opposing Creature.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Bog_Frog_Bomb.png
171,Creature,Cold Soldier,IcyLands,1,2,4,Starter,+3 ATK while your opponent does not control a Creature in this Lane.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Cold_Soldier.png
172,Creature,Cottonpult,NiceLands,1,1,8,Starter,"FLOOP >>> Deal 1 damage to target Creature. If Cottonpult has 5 or more damage on it, ready it and heal 1 damage.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Cottonpult.png
173,Creature,Dr. Stuffenstein,NiceLands,2,1,9,Starter,"FLOOP >>> Heal 2 damage from a Creature on an adjacent Landscape. If Dr. Stuffenstein has 5 or more damage on it, heal 2 damage from each of your Creatures instead.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Dr._Stuffenstein.png
174,Creature,Emperor Penguin,IcyLands,1,1,8,Starter,Creatures on frozen Landscapes have -1 ATK.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Emperor_Penguin.png
175,Creature,Fly Swatter,UselessSwamp,1,1,6,Starter,FLOOP >>> Each opponent discards a card with cost O or reveals a hand with none.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Fly_Swatter.png
176,Creature,Frost Dragon,IcyLands,2,2,10,Starter,Pay 1 Action >>> Freeze a Landscape in this Lane.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Frost_Dragon.png
177,Creature,Frozen Fish,IcyLands,1,1,8,Starter,"When Frozen Fish deals damage to a Creature, you may freeze a Landscape in this Lane.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Frozen_Fish.png
178,Creature,Furious Chick,Rainbow,0,0,5,Starter,+1 ATK for each damage on it.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Furious_Chick.png
179,Creature,Furious Hen,NiceLands,2,0,10,Starter,+1 ATK for each damage on it.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Furious_Hen.png
180,Creature,Furious Rooster,NiceLands,1,0,8,Starter,+1 ATK for each damage on it.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Furious_Rooster.png
181,Creature,Icemeister,IcyLands,2,1,10,Starter,"At the start of your turn, deal 1 damage to each Creature on a frozen Landscape.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Icemeister.png
182,Creature,Man-Witch,UselessSwamp,2,1,11,Starter,"When an opponent discards a card, deal 1 damage to them.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Man-Witch.png
183,Creature,Music Mallard,NiceLands,1,0,9,Starter,"FLOOP >>> Draw a card. If Music Mallard has 5 or more damage on it, draw an additional card.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Music_Mallard.png
184,Creature,Papercut Tiger,NiceLands,2,2,9,Starter,"While Papercut Tiger has exactly 5 damage on it, it has +5 ATK.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Papercut_Tiger.png
185,Creature,Reign Deer,IcyLands,2,4,4,Starter,FLOOP >>> Draw a card for each frozen Landscape.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Reign_Deer.png
186,Creature,Slay Rider,IcyLands,1,0,5,Starter,FLOOP >>> Deal 3 damage to target Creature on a frozen Landscape.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Slay_Rider.png
187,Creature,Snow Angel,IcyLands,1,2,7,Starter,FLOOP >>> Heal 1 damage from each of your Creatures for each frozen Landscape.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Snow_Angel.png
188,Creature,Snow Bunny,IcyLands,1,3,3,Starter,Destroy Snow Bunny >>> Freeze target Landscape.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Snow_Bunny.png
189,Creature,Snow Dog,IcyLands,2,2,7,Starter,FLOOP >>> Each adjacent Creature has +2 ATK this turn.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Snow_Dog.png
190,Creature,Spike Icicle,Rainbow,0,3,1,Starter,,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Spike_Icicle.png
191,Creature,Sprucy Lucy,IcyLands,2,2,9,Starter,+1 ATK for each frozen Landscape.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Sprucy_Lucy.png
192,Creature,Unicyclops,UselessSwamp,2,1,10,Starter,"At the start of your turn, each player draws a card and then discards a card.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Unicyclops.png
193,Spell,Black Hole Pendant,Rainbow,0,0,0,Starter,"Target Creature has +X ATK this turn, where X is the number of different Landscape types your opponent controls.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Black_Hole_Pendant.png
194,Spell,Blood Bath,UselessSwamp,2,0,0,Starter,"Target opponent may discard a card with cost 2 or greater. If they do not, deal 5 damage to them.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Blood_Bath.png
195,Spell,Blood Transfusion,Rainbow,0,0,0,Starter,"Remove a card in any player's discard pile from the game. Heal target Creature X damage, where X is the cost of the removed card.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Blood_Transfusion.png
196,Spell,Bums Away!,UselessSwamp,1,0,0,Starter,"Target opponent may discard a card. If they do not, deal 2 damage to each of their Creatures.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Bums_Away.png
197,Spell,Freeze Ray,IcyLands,1,0,0,Starter,"Freeze target Landscape, then draw a card.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Freeze_Ray.png
198,Spell,Freezing Point,IcyLands,2,0,0,Starter,Freeze each of your opponent's Landscapes.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Freezing_Point.png
199,Spell,Frosty Frolic,IcyLands,2,0,0,Starter,Target player discards 1 card from their hand for each frozen Landscape they control.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Frosty_Frolic.png
200,Spell,Frozen Heart,Rainbow,0,0,0,Starter,"Deal 1 damage to target Creature. If that Creature is on a frozen Landscape, deal 3 damage instead.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Frozen_Heart.png
201,Spell,Pentaid,NiceLands,1,0,0,Starter,Heal exactly 5 damage from target Creature you control (no more and no less).,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Pentaid.png
202,Spell,Snow Way,IcyLands,1,0,0,Starter,Freeze 2 target Landscapes.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Snow_Way.png
203,Building,Auto-Plucker,NiceLands,1,0,0,Starter,FLOOP >>> Heal or deal 1 damage to your Creature in this Lane.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Auto-Plucker.png
204,Building,Cardboard Mansion,UselessSwamp,5,0,0,Starter,Cardboard Mansion costs 1 less to play for every 5 cards in your discard pile. FLOOP >>> Gain 1 Action.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Cardboard_Mansion.png
205,Building,Crystal Palace,IcyLands,1,0,0,Starter,"When a Landscape in this Lane becomes frozen, deal 2 damage to target Creature.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Crystal_Palace.png
206,Building,Funeral Home,UselessSwamp,1,0,0,Starter,"When an opponent discards a card, your Creature in this Lane has +1 ATK until end of turn.",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Funeral_Home.png
207,Building,Ice-olation Cell,IcyLands,1,0,0,Starter,Creatures on frozen Landscapes in this Lane cannot attack or use abilities.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Ice-olation_Cell.png
208,Building,Snow Business,IcyLands,2,0,0,Starter,Pay 1 Action >>> Freeze target Landscape in this Lane.,Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/Snow_Business.png
209,Building,The Big Hen House,NiceLands,1,0,0,Starter,"At the start of your turn, deal 1 or 2 damage to your Creature in this Lane, then you heal 1 HP (Max 25).",Ice King Vs Marceline,https://www.carddweeb.com/CardImages/regular/The_Big_Hen_House.png
210,Hero,Lemongrab,None,0,0,0,Starter,"At the start of your Fight Phase, if you have 1 or more empty Landscapes, gain 1 HP. (Can't go over 25.)",Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/old/Lemongrab.jpg
211,Hero,Gunter,None,0,0,0,Starter,Creatures you control on Landscapes with Frozen tokens have +1 ATK.,Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/old/Gunter.jpg
212,Creature,Ol' Corn Eye,Cornfield,2,4,1,Starter,+1 DEF for each different Landscape type you control.,Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Ol%27_Corn_Eye.png
213,Creature,Sandasaurus Rex,SandyLands,2,0,9,Starter,+2 ATK for each of your empty Landscapes.,Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Sandasaurus_Rex.png
214,Creature,Rebounding Zebracorn,Cornfield,1,0,6,Starter,+1 ATK for each different Landscape type you control.,Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Rebounding_Zebracorn.png
215,Creature,Bouncing Zebracorn,Cornfield,2,1,9,Starter,+1 ATK for each different Landscape type you control.,Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Bouncing_Zebracorn.png
216,Creature,Mantle Masher,Cornfield,1,1,6,Starter,"When Mantle Masher enters play, flip a Landscape in this Lane face down. When Mantle Masher leaves play. flip it face up.",Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Mantle_Masher.png
217,Creature,Rock 'n Roller,Cornfield,2,2,8,Starter,"When Rock 'n Roller enters play, flip a Landscape in this Lane face down. When Rock 'n Roller leaves play, flip it face up.",Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Rock_n_Roller.png
218,Creature,Quake Maker,Cornfield,1,1,7,Starter,+2 ATK for each facedown Landscape in play.,Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Quake_Maker.png
219,Creature,Earth Mover,Cornfield,2,2,10,Starter,+2 ATK for each facedown Landscape in play.,Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Earth_Mover.png
220,Creature,Carmel Camel,SandyLands,1,0,4,Starter,"When a Creature you own leaves play, you may put it underneath this card instead. +1 ATK and +1 DEF for each card under this. When this card leaves play, discard all cards under it.",Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Carmel_Camel.png
221,Creature,Ska-pion,SandyLands,1,3,3,Starter,Ska-pion costs 1 less to play while an opponent controls a Creature you own.,Lemon Grab Vs Gunter,https://www.carddweeb.com/CardImages/regular/Ska-pion.png
